Iter#27665 New set #20 of size 36 (1383.2 its/hit = 0.450s/hit): seed=18194348107679736806 [186, 276, 283, 292, 764, 1102, 1319, 1693, 1741, 1748, 1763, 1765, 1785, 1890, 1898, 1919, 1985, 2112, 2454, 2458, 2605, 2652, 2691, 2838, 2867, 2868, 2873, 2874, 2908, 2994, 3295, 3361, 3420, 3428, 3446, 3838]
Iter#42072 New set #30 of size 36 (1402.4 its/hit = 0.467s/hit): seed=3248499433197553896 [24, 450, 461, 474, 517, 882, 887, 902, 929, 1160, 1317, 1353, 1438, 1462, 1604, 1614, 1642, 1659, 1738, 1767, 1873, 2039, 2216, 2341, 2375, 2627, 2770, 3237, 3581, 3715, 3723, 3877, 3945, 4004, 4013, 4063]
Iter#79889 New set #40 of size 36 (1997.2 its/hit = 0.675s/hit): seed=14782574049435638133 [2, 104, 168, 169, 479, 617, 649, 692, 751, 788, 828, 883, 934, 944, 1142, 1375, 1412, 1474, 1619, 1868, 1962, 2044, 2137, 2304, 2360, 2401, 2640, 2864, 2935, 2965, 3098, 3338, 3458, 3473, 3649, 3700]
Iter#98882 New set #50 of size 36 (1977.6 its/hit = 0.680s/hit): seed=2850355777053651028 [31, 165, 650, 729, 983, 987, 1115, 1157, 1187, 1352, 1373, 1435, 1512, 1593, 1618, 1910, 1965, 2109, 2472, 2567, 2634, 2671, 2786, 2875, 2915, 3024, 3043, 3318, 3342, 3345, 3489, 3565, 3670, 3684, 3826, 3858]
Iter#119296 New set #60 of size 36 (1988.3 its/hit = 0.683s/hit): seed=11839618904948139838 [222, 271, 359, 360, 496, 510, 757, 833, 926, 950, 1120, 1490, 1553, 1577, 1586, 1589, 1862, 1869, 2128, 2220, 2277, 2399, 2425, 2613, 2686, 3140, 3475, 3517, 3642, 3657, 3767, 3815, 3827, 3846, 3947, 4055]
Iter#148355 New set #70 of size 36 (2119.4 its/hit = 0.729s/hit): seed=6658309834534531489 [98, 195, 373, 555, 636, 786, 813, 1034, 1105, 1167, 1255, 1261, 1813, 2032, 2043, 2170, 2293, 2353, 2354, 2377, 2581, 2586, 2663, 2687, 2696, 2865, 2894, 2995, 3136, 3273, 3335, 3620, 3748, 3781, 3937, 4069]
Iter#159336 New set #80 of size 36 (1991.7 its/hit = 0.688s/hit): seed=5768041022106935664 [434, 882, 1150, 1207, 1277, 1397, 1481, 1529, 1600, 1643, 1650, 1681, 1765, 1845, 1978, 2144, 2218, 2420, 2495, 2524, 2560, 2682, 2817, 2930, 2968, 3023, 3054, 3072, 3234, 3323, 3331, 3372, 3766, 3861, 3923, 3973]
Iter#171425 New set #90 of size 36 (1904.7 its/hit = 0.656s/hit): seed=6330273573947187218 [23, 115, 468, 483, 512, 688, 714, 870, 1131, 1210, 1420, 1432, 1536, 1588, 1632, 1642, 1781, 1889, 1905, 2004, 2136, 2281, 2428, 2572, 2592, 2841, 2913, 2970, 3044, 3197, 3372, 3413, 3601, 3619, 3664, 3790]
Iter#189030 New set #100 of size 36 (1890.3 its/hit = 0.650s/hit): seed=16668280716937180086 [64, 169, 328, 387, 420, 467, 480, 700, 798, 803, 1045, 1133, 1204, 1241, 1353, 1428, 1515, 1644, 1891, 2219, 2238, 2475, 2550, 2598, 2768, 2810, 2837, 2954, 3054, 3220, 3329, 3507, 3635, 3697, 3750, 3762]
Iter#412528 New set #200 of size 36 (2062.6 its/hit = 0.715s/hit): seed=17323683555515041928 [9, 182, 373, 571, 579, 951, 1038, 1044, 1065, 1364, 1552, 1765, 1825, 1910, 1911, 1963, 1998, 2022, 2092, 2190, 2310, 2377, 2413, 2685, 2699, 2703, 2708, 2878, 3174, 3252, 3286, 3317, 3380, 3636, 3994, 4002]
Iter#600709 New set #300 of size 36 (2002.4 its/hit = 0.693s/hit): seed=14504918428994600967 [25, 87, 116, 190, 385, 489, 575, 583, 645, 814, 821, 855, 962, 1077, 1210, 1303, 1530, 1765, 1930, 2011, 2116, 2145, 2370, 2423, 2424, 2510, 2850, 2936, 3153, 3161, 3339, 3346, 3504, 3648, 3998, 4038]
Iter#825903 New set #400 of size 36 (2064.8 its/hit = 0.715s/hit): seed=6931258700411103948 [54, 139, 435, 567, 602, 712, 847, 1105, 1185, 1239, 1388, 1429, 1431, 1535, 1671, 1831, 2140, 2222, 2281, 2291, 2309, 2338, 2758, 2806, 2882, 2923, 2966, 3258, 3439, 3449, 3496, 3511, 3694, 3815, 3872, 3991]
Iter#1029746 New set #500 of size 36 (2059.5 its/hit = 0.712s/hit): seed=7843281567970623132 [58, 200, 259, 263, 369, 503, 650, 950, 957, 1125, 1191, 1256, 1300, 1481, 1626, 1639, 1732, 1818, 1951, 1965, 2136, 2208, 2343, 2467, 2522, 2628, 2707, 2717, 2747, 2982, 3293, 3615, 3624, 3654, 3864, 4082]
Iter#1247855 New set #600 of size 36 (2079.8 its/hit = 0.718s/hit): seed=15866705137416263571 [185, 310, 317, 343, 365, 669, 814, 990, 1044, 1069, 1118, 1226, 1317, 1356, 1400, 1655, 1698, 1798, 1820, 1961, 2025, 2271, 2338, 2372, 2390, 2754, 3011, 3043, 3070, 3342, 3404, 3458, 3558, 3630, 3870, 4058]
Iter#1411090 New set #700 of size 36 (2015.8 its/hit = 0.697s/hit): seed=2130389788478994779 [8, 92, 483, 653, 725, 861, 1011, 1112, 1116, 1145, 1151, 1196, 1204, 1334, 1469, 1662, 1845, 1998, 2192, 2242, 2342, 2480, 2495, 2524, 2665, 2744, 2756, 2906, 2915, 3010, 3102, 3273, 3323, 3383, 3845, 3994]
Iter#1649964 New set #800 of size 36 (2062.5 its/hit = 0.713s/hit): seed=890074844388630464 [76, 100, 119, 205, 209, 236, 253, 480, 493, 537, 641, 708, 882, 1081, 1190, 1525, 1728, 1785, 1788, 1867, 1958, 2138, 2175, 2259, 2314, 2654, 2805, 2857, 3124, 3233, 3234, 3255, 3406, 3584, 3853, 3997]
Iter#1852826 New set #900 of size 36 (2058.7 its/hit = 0.711s/hit): seed=2791079077091852743 [239, 378, 405, 644, 823, 899, 953, 1074, 1078, 1167, 1538, 1758, 1962, 2003, 2139, 2194, 2315, 2347, 2349, 2384, 2426, 2451, 2558, 2569, 2822, 2827, 3005, 3396, 3397, 3457, 3532, 3682, 3685, 3785, 3831, 4011]
Iter#2057176 New set #1000 of size 36 (2057.2 its/hit = 0.711s/hit): seed=903405903923800086 [136, 206, 283, 345, 347, 435, 445, 719, 731, 756, 779, 876, 915, 943, 1019, 1046, 1180, 1767, 1804, 1848, 1923, 2359, 2372, 2432, 2436, 2619, 2661, 2679, 2746, 2955, 3049, 3535, 3740, 3820, 3850, 3915]
Iter#4149962 New set #2000 of size 36 (2075.0 its/hit = 0.716s/hit): seed=13519241008613208847 [163, 171, 197, 349, 583, 588, 826, 858, 900, 997, 1115, 1214, 1265, 1323, 1489, 1494, 1503, 1595, 1793, 1977, 2136, 2175, 2273, 2291, 2610, 2611, 2648, 2688, 2799, 2822, 2847, 3582, 3677, 3762, 3875, 4035]
Iter#6182648 New set #3000 of size 36 (2060.9 its/hit = 0.712s/hit): seed=1587218529189508880 [111, 298, 550, 594, 641, 739, 942, 962, 1069, 1131, 1307, 1453, 1519, 1853, 1862, 1972, 2124, 2194, 2396, 2471, 2813, 2900, 3010, 3085, 3166, 3240, 3338, 3389, 3606, 3624, 3644, 3702, 3919, 4018, 4033, 4071]
Iter#8122150 New set #4000 of size 36 (2030.5 its/hit = 0.701s/hit): seed=645976247454533455 [179, 462, 627, 813, 920, 928, 1257, 1290, 1345, 1385, 1516, 1614, 1685, 1696, 1826, 1898, 2065, 2216, 2309, 2362, 2501, 2593, 2722, 2813, 2843, 3240, 3503, 3703, 3759, 3781, 3793, 3836, 3933, 4022, 4041, 4074]
Iter#9985028 New set #5000 of size 36 (1997.0 its/hit = 0.690s/hit): seed=847033396474184983 [198, 405, 501, 718, 803, 814, 1463, 1469, 1522, 1827, 2002, 2218, 2258, 2279, 2327, 2412, 2495, 2511, 2514, 2533, 2643, 2876, 2924, 3218, 3229, 3250, 3267, 3317, 3449, 3609, 3663, 3736, 3846, 3857, 3861, 3985]
Iter#12006626 New set #6000 of size 36 (2001.1 its/hit = 0.692s/hit): seed=5089366053915948865 [100, 238, 429, 571, 588, 766, 852, 936, 1017, 1026, 1093, 1097, 1129, 1360, 1563, 1638, 1651, 1745, 1773, 2207, 2257, 2402, 2426, 2552, 2570, 2810, 2866, 2932, 3061, 3219, 3369, 3506, 3520, 3700, 3701, 3995]
Iter#13924414 New set #7000 of size 36 (1989.2 its/hit = 0.688s/hit): seed=655075849934690462 [16, 82, 109, 348, 363, 440, 544, 573, 598, 625, 808, 810, 1584, 1603, 1740, 1881, 1937, 1992, 2101, 2228, 2554, 2660, 2740, 2785, 2846, 2875, 3154, 3170, 3174, 3185, 3471, 3476, 3552, 3729, 3821, 3901]
Iter#16039686 New set #8000 of size 36 (2005.0 its/hit = 0.693s/hit): seed=15614877502053135278 [233, 310, 405, 539, 618, 624, 956, 1102, 1415, 1509, 2010, 2092, 2271, 2322, 2332, 2415, 2457, 2482, 2537, 2603, 2639, 3075, 3082, 3086, 3150, 3282, 3298, 3299, 3316, 3409, 3733, 3899, 3937, 4010, 4061, 4090]
Iter#18046780 New set #9000 of size 36 (2005.2 its/hit = 0.693s/hit): seed=10410229821257836093 [50, 56, 254, 393, 394, 405, 614, 766, 890, 960, 1034, 1047, 1189, 1198, 1613, 1656, 1661, 1748, 1774, 1835, 2035, 2039, 2238, 2262, 2291, 2526, 2533, 2564, 2860, 2945, 3420, 3689, 3708, 3901, 3966, 4052]
Iter#20020742 New set #10000 of size 36 (2002.1 its/hit = 0.692s/hit): seed=10344466971420338623 [33, 49, 50, 427, 623, 689, 698, 722, 828, 1199, 1382, 1408, 1503, 1620, 2137, 2248, 2406, 2412, 2534, 2637, 2810, 2827, 2851, 3002, 3032, 3039, 3081, 3212, 3348, 3680, 3744, 3768, 3783, 3884, 3907, 4032]
Iter#39888192 New set #20000 of size 36 (1994.4 its/hit = 0.690s/hit): seed=10863766287772187608 [71, 72, 164, 203, 438, 558, 569, 599, 703, 792, 801, 993, 1595, 1884, 1928, 1996, 2063, 2085, 2103, 2127, 2390, 2441, 2468, 2891, 2973, 3068, 3213, 3365, 3523, 3604, 3624, 3745, 3782, 4017, 4065, 4070]
