Iter#273368 New set #20 of size 46 (13668.4 its/hit = 4.500s/hit): seed=17527814517972937032 [131, 164, 214, 246, 264, 410, 418, 494, 597, 615, 792, 797, 822, 893, 1021, 1501, 1633, 1658, 1678, 1951, 2102, 2180, 2339, 2534, 2635, 2880, 2901, 2904, 2928, 2953, 2975, 3004, 3041, 3135, 3194, 3234, 3235, 3257, 3279, 3402, 3414, 3422, 3464, 3539, 3923, 4029]
Iter#455723 New set #30 of size 46 (15190.8 its/hit = 5.000s/hit): seed=17730011157809885705 [65, 75, 221, 315, 388, 389, 394, 398, 414, 448, 610, 758, 808, 837, 875, 888, 925, 953, 1083, 1087, 1124, 1281, 1703, 1711, 1953, 1969, 2087, 2260, 2290, 2388, 2403, 2465, 2604, 2703, 2750, 2787, 3140, 3426, 3433, 3495, 3557, 3561, 3633, 3745, 3854, 3859]
Iter#591164 New set #40 of size 46 (14779.1 its/hit = 4.875s/hit): seed=835053195357182285 [70, 99, 108, 131, 181, 265, 481, 628, 753, 774, 1200, 1261, 1305, 1307, 1506, 1560, 1579, 1622, 1629, 1728, 1751, 1799, 1947, 2002, 2189, 2228, 2300, 2321, 2428, 2441, 2514, 2556, 2626, 2979, 3183, 3217, 3305, 3323, 3398, 3504, 3513, 3562, 3709, 3874, 3982, 4030]
Iter#722465 New set #50 of size 46 (14449.3 its/hit = 4.760s/hit): seed=16838999192471772018 [191, 233, 326, 501, 645, 738, 843, 898, 902, 1038, 1198, 1355, 1372, 1523, 1573, 1574, 1610, 1659, 1732, 1774, 1938, 2013, 2075, 2120, 2250, 2287, 2813, 2848, 2863, 3014, 3056, 3078, 3107, 3197, 3255, 3283, 3648, 3710, 3760, 3834, 3860, 3864, 3916, 3948, 4080, 4088]
Iter#898125 New set #60 of size 46 (14968.8 its/hit = 4.933s/hit): seed=10819069095091695098 [105, 163, 166, 192, 378, 391, 472, 607, 618, 629, 776, 822, 893, 988, 989, 1156, 1199, 1433, 1633, 1748, 1772, 1804, 1900, 1941, 1969, 1978, 2013, 2040, 2234, 2434, 2646, 2729, 2747, 2765, 2874, 2883, 2946, 3103, 3335, 3352, 3385, 3435, 3562, 3606, 3748, 4091]
Iter#1001323 New set #70 of size 46 (14304.6 its/hit = 4.714s/hit): seed=2953927456675758645 [139, 178, 214, 279, 286, 354, 400, 472, 579, 594, 599, 765, 766, 792, 1074, 1117, 1291, 1313, 1369, 1398, 1433, 1471, 1609, 1699, 1793, 1797, 1819, 1864, 2074, 2082, 2327, 2383, 2398, 2401, 2476, 2508, 2637, 2674, 2728, 2769, 2859, 2897, 3238, 3353, 3831, 3883]
Iter#1113299 New set #80 of size 46 (13916.2 its/hit = 4.588s/hit): seed=5816015252582638804 [62, 197, 431, 498, 664, 811, 818, 850, 963, 1017, 1172, 1350, 1413, 1450, 1494, 1632, 1653, 1694, 1728, 1740, 1972, 1977, 2049, 2117, 2202, 2206, 2283, 2292, 2321, 2358, 2612, 2613, 2627, 2933, 3082, 3111, 3147, 3167, 3194, 3325, 3363, 3585, 3601, 3677, 3715, 4082]
Iter#1311463 New set #90 of size 46 (14571.8 its/hit = 4.811s/hit): seed=17733166642816881645 [82, 96, 147, 587, 601, 608, 716, 785, 812, 1055, 1074, 1184, 1307, 1410, 1551, 1626, 1674, 1676, 1761, 1804, 1883, 1892, 1919, 1963, 2063, 2151, 2154, 2231, 2293, 2322, 2337, 2368, 2851, 2967, 2970, 2977, 3045, 3377, 3540, 3592, 3796, 3808, 3831, 3868, 4006, 4014]
Iter#1389199 New set #100 of size 46 (13892.0 its/hit = 4.580s/hit): seed=6016709731303615593 [71, 294, 822, 867, 977, 1007, 1037, 1048, 1319, 1321, 1349, 1417, 1439, 1442, 1476, 1500, 1565, 1669, 1742, 1912, 1919, 1966, 2190, 2197, 2208, 2244, 2407, 2425, 2461, 2640, 2822, 2881, 2890, 2963, 3094, 3118, 3321, 3351, 3383, 3437, 3501, 3638, 3804, 3848, 3960, 3982]
Iter#2823012 New set #200 of size 46 (14115.1 its/hit = 4.660s/hit): seed=6338723721464764917 [25, 108, 168, 224, 276, 385, 391, 413, 450, 566, 755, 780, 837, 868, 978, 1087, 1162, 1215, 1304, 1306, 1412, 1480, 1494, 1695, 1699, 1737, 1806, 1936, 1961, 1983, 2159, 2346, 2445, 2498, 2588, 2953, 2981, 3182, 3277, 3370, 3391, 3420, 3454, 3497, 3881, 3979]
Iter#4260401 New set #300 of size 46 (14201.3 its/hit = 4.687s/hit): seed=17034398718835964320 [25, 50, 72, 111, 161, 195, 246, 354, 383, 385, 619, 721, 867, 869, 885, 992, 1017, 1060, 1212, 1336, 1578, 1629, 1639, 1674, 1681, 1724, 1784, 1904, 2119, 2207, 2289, 2710, 2946, 3168, 3189, 3293, 3363, 3413, 3473, 3593, 3704, 3836, 3900, 3911, 3924, 4091]
Iter#5892280 New set #400 of size 46 (14730.7 its/hit = 4.868s/hit): seed=9410822982760262919 [2, 35, 37, 163, 210, 273, 642, 1058, 1073, 1112, 1140, 1236, 1281, 1289, 1450, 1536, 1556, 1672, 1722, 1886, 1891, 1983, 2097, 2198, 2304, 2587, 2779, 2782, 2868, 2887, 2920, 2942, 2943, 3122, 3224, 3238, 3321, 3444, 3577, 3582, 3660, 3777, 3846, 3915, 3963, 3989]
Iter#7245403 New set #500 of size 46 (14490.8 its/hit = 4.788s/hit): seed=12795856513238741316 [183, 193, 243, 258, 478, 634, 856, 859, 914, 1171, 1327, 1363, 1390, 1507, 1656, 1742, 1764, 1766, 1778, 1849, 2020, 2047, 2410, 2612, 2650, 2893, 2900, 2915, 2997, 3128, 3167, 3259, 3304, 3429, 3604, 3659, 3671, 3674, 3736, 3767, 3776, 3834, 3864, 3943, 4033, 4055]
Iter#8530445 New set #600 of size 46 (14217.4 its/hit = 4.702s/hit): seed=17951901264677918302 [50, 143, 180, 259, 317, 318, 360, 404, 455, 586, 599, 636, 706, 867, 1002, 1149, 1329, 1359, 1385, 1426, 1477, 1520, 1675, 1790, 1894, 1975, 2089, 2093, 2097, 2146, 2343, 2347, 2408, 2586, 2613, 2958, 2973, 3091, 3218, 3289, 3315, 3331, 3347, 3447, 3959, 4037]
Iter#9988021 New set #700 of size 46 (14268.6 its/hit = 4.719s/hit): seed=12425911422700407501 [51, 190, 348, 399, 803, 813, 843, 858, 974, 1062, 1112, 1160, 1229, 1298, 1299, 1360, 1615, 1725, 1914, 1948, 2211, 2308, 2438, 2443, 2603, 2611, 2633, 2640, 2649, 2907, 3004, 3082, 3266, 3446, 3507, 3563, 3639, 3699, 3713, 3749, 3883, 3889, 3909, 3958, 4017, 4090]
Iter#11520923 New set #800 of size 46 (14401.2 its/hit = 4.761s/hit): seed=3717627227173467541 [129, 166, 317, 520, 597, 728, 769, 787, 818, 842, 857, 900, 938, 1119, 1134, 1193, 1263, 1287, 1446, 1527, 1562, 1708, 1789, 1895, 1989, 2024, 2145, 2442, 2498, 2594, 2622, 2692, 2744, 2826, 2834, 3008, 3045, 3091, 3374, 3375, 3604, 3656, 3667, 3839, 3882, 3934]
Iter#13147208 New set #900 of size 46 (14608.0 its/hit = 4.820s/hit): seed=8665867669004170060 [52, 246, 393, 408, 500, 604, 644, 681, 693, 723, 831, 900, 901, 911, 1015, 1108, 1116, 1238, 1389, 1564, 1614, 1699, 1720, 1902, 2183, 2193, 2207, 2224, 2258, 2286, 2369, 2431, 2519, 2735, 2897, 2936, 3062, 3072, 3260, 3401, 3508, 3666, 3875, 3887, 3991, 4086]
Iter#14438555 New set #1000 of size 46 (14438.6 its/hit = 4.759s/hit): seed=16099054076687048745 [21, 66, 163, 183, 248, 328, 432, 448, 475, 588, 726, 741, 767, 819, 873, 1021, 1092, 1116, 1161, 1183, 1314, 1677, 1948, 2046, 2127, 2380, 2382, 2386, 2422, 2506, 2709, 2812, 2819, 2840, 2845, 2911, 2984, 3001, 3008, 3060, 3097, 3304, 3346, 3439, 3795, 3925]
