Iter#3561 New set #20 of size 43 (178.1 its/hit = 0.050s/hit): seed=25486361329848691 [0, 65, 223, 237, 306, 530, 729, 797, 899, 955, 978, 992, 1023, 1040, 1063, 1113, 1173, 1231, 1400, 1411, 1457, 1569, 1624, 1678, 1724, 1853, 1973, 2101, 2187, 2402, 2556, 2560, 2611, 2622, 2720, 2783, 3055, 3085, 3277, 3600, 3787, 3791, 3945]
Iter#5846 New set #30 of size 43 (194.9 its/hit = 0.033s/hit): seed=17224635414915714846 [0, 163, 164, 444, 449, 492, 551, 591, 771, 998, 1113, 1210, 1318, 1363, 1445, 1532, 1641, 1673, 1689, 1863, 1879, 1980, 1996, 1997, 2214, 2463, 2633, 2799, 2932, 3056, 3097, 3101, 3270, 3281, 3344, 3427, 3814, 3830, 3880, 3895, 3896, 3923, 4073]
Iter#10324 New set #40 of size 43 (258.1 its/hit = 0.075s/hit): seed=11110341212747290629 [0, 57, 149, 475, 545, 751, 1042, 1215, 1332, 1432, 1602, 1616, 1749, 1826, 1973, 2024, 2138, 2345, 2378, 2551, 2583, 2593, 2693, 2728, 2747, 2771, 2856, 2928, 2981, 3065, 3176, 3296, 3525, 3573, 3659, 3706, 3767, 3778, 3821, 3866, 3981, 3987, 4022]
Iter#12306 New set #50 of size 43 (246.1 its/hit = 0.080s/hit): seed=14489551986790470384 [0, 204, 281, 355, 357, 395, 425, 538, 559, 688, 1082, 1191, 1398, 1481, 1500, 1550, 1683, 1791, 1905, 1945, 2190, 2321, 2444, 2577, 2781, 2834, 2853, 2896, 2932, 2962, 3000, 3026, 3064, 3166, 3198, 3200, 3242, 3264, 3284, 3306, 3394, 3498, 3944]
Iter#14229 New set #60 of size 43 (237.1 its/hit = 0.067s/hit): seed=17426917144800187918 [0, 209, 221, 352, 402, 455, 528, 547, 548, 614, 625, 642, 692, 747, 750, 754, 1302, 1347, 1435, 1479, 1512, 1696, 1730, 1781, 1845, 1865, 2020, 2112, 2334, 2430, 2547, 2591, 2762, 2828, 3058, 3082, 3316, 3432, 3467, 3598, 3715, 3772, 4052]
Iter#16244 New set #70 of size 43 (232.1 its/hit = 0.071s/hit): seed=15971676190522345873 [0, 70, 211, 357, 622, 659, 1048, 1123, 1149, 1201, 1255, 1287, 1299, 1315, 1715, 1736, 1743, 1774, 1857, 1905, 2205, 2347, 2356, 2471, 2477, 2536, 2660, 2670, 2983, 3008, 3327, 3378, 3395, 3401, 3449, 3712, 3722, 3867, 3883, 3937, 3993, 4058, 4066]
Iter#18817 New set #80 of size 43 (235.2 its/hit = 0.075s/hit): seed=14987929212228588497 [0, 227, 243, 462, 475, 552, 596, 791, 864, 874, 1035, 1343, 1389, 1395, 1438, 1572, 1754, 1819, 1986, 2039, 2409, 2791, 2793, 2796, 2801, 2805, 2859, 3008, 3032, 3251, 3276, 3463, 3521, 3553, 3654, 3765, 3780, 3804, 3819, 3952, 4052, 4077, 4085]
Iter#21373 New set #90 of size 43 (237.5 its/hit = 0.078s/hit): seed=1117696179636914228 [0, 120, 200, 341, 349, 386, 587, 737, 798, 931, 963, 1009, 1060, 1075, 1131, 1318, 1375, 1407, 1418, 1477, 1613, 1650, 1990, 2003, 2191, 2240, 2337, 2414, 2522, 2582, 2595, 2756, 2766, 2961, 3044, 3245, 3390, 3425, 3496, 3585, 3594, 3889, 3967]
Iter#24142 New set #100 of size 43 (241.4 its/hit = 0.080s/hit): seed=18186643437837260621 [0, 205, 471, 776, 792, 815, 829, 905, 1073, 1174, 1259, 1476, 1532, 1558, 1563, 1630, 1804, 1851, 1933, 2208, 2294, 2359, 2540, 2546, 2570, 2591, 2664, 2718, 2874, 3009, 3062, 3256, 3334, 3503, 3611, 3629, 3643, 3656, 3738, 3895, 3935, 4053, 4066]
Iter#53049 New set #200 of size 43 (265.2 its/hit = 0.090s/hit): seed=13936983480086540066 [0, 39, 56, 461, 540, 653, 676, 693, 747, 773, 815, 1014, 1048, 1056, 1342, 1443, 1465, 1500, 1522, 1571, 1637, 1685, 1708, 1709, 1930, 1993, 2014, 2198, 2201, 2241, 2268, 2359, 2397, 2407, 2535, 2677, 2721, 2842, 2899, 3626, 3690, 3979, 4014]
Iter#82357 New set #300 of size 43 (274.5 its/hit = 0.093s/hit): seed=3095882689626763251 [0, 28, 75, 260, 333, 425, 454, 524, 528, 633, 663, 665, 668, 677, 884, 885, 1181, 1230, 1339, 1563, 1775, 1797, 1905, 1994, 2257, 2274, 2351, 2355, 2573, 2700, 2731, 2791, 2851, 2879, 3055, 3131, 3164, 3242, 3397, 3469, 3729, 3890, 3972]
Iter#110182 New set #400 of size 43 (275.5 its/hit = 0.092s/hit): seed=18354214350118284489 [0, 7, 87, 349, 381, 510, 577, 735, 900, 924, 1054, 1205, 1356, 1392, 1480, 1597, 1652, 1890, 1993, 2141, 2225, 2254, 2359, 2420, 2555, 2697, 2716, 2931, 3060, 3196, 3353, 3427, 3461, 3509, 3528, 3615, 3644, 3653, 3764, 3905, 3956, 3968, 3985]
Iter#135854 New set #500 of size 43 (271.7 its/hit = 0.092s/hit): seed=16119226669132646880 [0, 4, 79, 318, 322, 426, 476, 560, 667, 711, 785, 806, 877, 1105, 1193, 1283, 1292, 1396, 1646, 1683, 1893, 1988, 1989, 2169, 2414, 2447, 2476, 2535, 2648, 2702, 2757, 2821, 3039, 3129, 3185, 3253, 3273, 3428, 3463, 3526, 3738, 3814, 3959]
Iter#165642 New set #600 of size 43 (276.1 its/hit = 0.093s/hit): seed=17503469212828003649 [0, 3, 79, 269, 424, 425, 829, 959, 966, 1009, 1073, 1211, 1242, 1254, 1329, 1418, 1428, 1439, 1491, 1523, 1726, 1804, 1938, 2035, 2130, 2339, 2359, 2370, 2570, 2630, 2667, 2675, 2735, 3135, 3142, 3334, 3357, 3638, 3643, 3731, 3909, 3990, 4058]
Iter#196704 New set #700 of size 43 (281.0 its/hit = 0.094s/hit): seed=1490154709674737531 [0, 138, 177, 265, 303, 349, 481, 657, 798, 996, 1302, 1354, 1357, 1645, 1660, 1819, 1913, 1960, 2035, 2212, 2362, 2495, 2590, 2638, 2708, 2822, 2874, 3009, 3026, 3368, 3371, 3431, 3440, 3496, 3520, 3565, 3704, 3747, 3857, 3884, 3989, 4046, 4070]
Iter#227938 New set #800 of size 43 (284.9 its/hit = 0.096s/hit): seed=17804642686347867132 [0, 56, 92, 119, 169, 200, 357, 510, 639, 982, 1026, 1043, 1229, 1258, 1324, 1502, 1713, 1904, 1953, 2020, 2232, 2324, 2366, 2388, 2430, 2464, 2538, 2817, 3021, 3097, 3178, 3232, 3354, 3500, 3524, 3590, 3628, 3654, 3666, 3692, 3754, 3782, 3807]
Iter#258851 New set #900 of size 43 (287.6 its/hit = 0.097s/hit): seed=5310729901293677903 [0, 99, 145, 187, 209, 210, 246, 251, 267, 287, 335, 439, 585, 591, 703, 968, 1041, 1090, 1366, 1440, 1584, 1823, 1923, 1961, 1977, 1987, 2025, 2094, 2202, 2274, 2330, 2378, 2551, 2842, 2865, 3259, 3396, 3772, 3788, 3856, 3861, 4028, 4076]
Iter#292226 New set #1000 of size 43 (292.2 its/hit = 0.099s/hit): seed=6651719840965681281 [0, 16, 37, 247, 360, 592, 756, 805, 845, 864, 1177, 1374, 1472, 1510, 1514, 1603, 1806, 1832, 1894, 2199, 2225, 2254, 2267, 2309, 2435, 2464, 2615, 2623, 2649, 2687, 2835, 2901, 2939, 3163, 3361, 3534, 3595, 3673, 3752, 3896, 3920, 4037, 4069]
Iter#559922 New set #2000 of size 43 (280.0 its/hit = 0.095s/hit): seed=974546721991009245 [0, 336, 411, 512, 517, 572, 693, 780, 795, 802, 822, 824, 848, 989, 1086, 1105, 1160, 1408, 1466, 1548, 1568, 1579, 1635, 1864, 2142, 2208, 2255, 2301, 2477, 2706, 2756, 2759, 2813, 2965, 2989, 3034, 3043, 3147, 3185, 3405, 3688, 3840, 4078]
Iter#837053 New set #3000 of size 43 (279.0 its/hit = 0.095s/hit): seed=4935926028436861130 [0, 70, 81, 201, 393, 510, 618, 669, 704, 794, 836, 920, 1049, 1064, 1186, 1437, 1524, 1531, 1602, 1688, 1895, 2030, 2035, 2041, 2218, 2237, 2361, 2606, 2775, 3038, 3052, 3221, 3256, 3264, 3286, 3667, 3684, 3839, 3842, 3861, 3975, 4059, 4064]
Iter#1139139 New set #4000 of size 43 (284.8 its/hit = 0.097s/hit): seed=736313848355641042 [0, 9, 53, 89, 239, 643, 662, 821, 1049, 1051, 1081, 1085, 1203, 1341, 1377, 1397, 1519, 1569, 1711, 1791, 1917, 1929, 2035, 2060, 2140, 2171, 2242, 2287, 2512, 2532, 2649, 2678, 2886, 2896, 2977, 3267, 3553, 3561, 3643, 3701, 3754, 3834, 3967]
Iter#1416128 New set #5000 of size 43 (283.2 its/hit = 0.096s/hit): seed=5541775427257729021 [0, 3, 17, 74, 101, 104, 371, 522, 523, 630, 1152, 1448, 1464, 1465, 1474, 1503, 1810, 1897, 1959, 2109, 2127, 2174, 2175, 2210, 2244, 2308, 2641, 2987, 3002, 3219, 3304, 3319, 3352, 3454, 3486, 3534, 3587, 3602, 3640, 3651, 3968, 4044, 4045]
Iter#1689479 New set #6000 of size 43 (281.6 its/hit = 0.095s/hit): seed=16937085977449920150 [0, 105, 235, 243, 245, 309, 317, 435, 450, 466, 474, 676, 702, 1044, 1192, 1222, 1246, 1372, 1415, 1519, 1527, 1592, 1898, 2267, 2410, 2446, 2548, 2580, 2794, 3206, 3236, 3336, 3447, 3455, 3472, 3480, 3497, 3639, 3678, 3692, 3972, 4058, 4077]
Iter#1954644 New set #7000 of size 43 (279.2 its/hit = 0.095s/hit): seed=14510062859193621863 [0, 5, 29, 58, 225, 288, 305, 710, 775, 804, 838, 859, 970, 1020, 1482, 1594, 1626, 1902, 1903, 1975, 2235, 2237, 2254, 2441, 2518, 2598, 2840, 2885, 2925, 2973, 3072, 3110, 3120, 3189, 3213, 3216, 3569, 3607, 3810, 3854, 4003, 4043, 4054]
Iter#2226963 New set #8000 of size 43 (278.4 its/hit = 0.094s/hit): seed=13620690843035669482 [0, 25, 200, 202, 305, 338, 446, 735, 770, 789, 829, 861, 866, 894, 1173, 1272, 1494, 1539, 1875, 1945, 1958, 1990, 2041, 2103, 2146, 2178, 2297, 2477, 2605, 2613, 2815, 2958, 2968, 3086, 3205, 3430, 3500, 3519, 3786, 3806, 3836, 3842, 3942]
Iter#2502051 New set #9000 of size 43 (278.0 its/hit = 0.094s/hit): seed=2443952611245009655 [0, 5, 390, 458, 538, 579, 626, 631, 1071, 1091, 1192, 1205, 1422, 1498, 1564, 1749, 1850, 1939, 1978, 2026, 2086, 2099, 2161, 2268, 2284, 2286, 2391, 2435, 2449, 2452, 2700, 2757, 3025, 3043, 3046, 3456, 3471, 3506, 3514, 3658, 3690, 3725, 3775]
Iter#2764324 New set #10000 of size 43 (276.4 its/hit = 0.094s/hit): seed=14608121469371090298 [0, 68, 135, 138, 151, 217, 303, 317, 394, 414, 418, 698, 799, 850, 1231, 1351, 1496, 1638, 1675, 1717, 1756, 1858, 1860, 1926, 2069, 2186, 2246, 2328, 2443, 2480, 2597, 2944, 2974, 3075, 3183, 3312, 3609, 3639, 3785, 3812, 3860, 3927, 3976]
Iter#5495198 New set #20000 of size 43 (274.8 its/hit = 0.093s/hit): seed=4936754326840052811 [0, 65, 119, 212, 329, 388, 418, 419, 485, 492, 548, 599, 1092, 1094, 1116, 1254, 1256, 1380, 1469, 1508, 1609, 1667, 1791, 1804, 2216, 2274, 2321, 2432, 2604, 2676, 2765, 2786, 2919, 2958, 3019, 3034, 3087, 3486, 3690, 3782, 3922, 3993, 4040]
Iter#8235569 New set #30000 of size 43 (274.5 its/hit = 0.093s/hit): seed=7844346511169405154 [0, 100, 114, 137, 337, 472, 480, 516, 644, 645, 761, 833, 918, 962, 1056, 1104, 1130, 1142, 1251, 1268, 1339, 1458, 1622, 1676, 1839, 1902, 1988, 2162, 2295, 2355, 2356, 2557, 2912, 3115, 3274, 3368, 3586, 3588, 3606, 3766, 3908, 4032, 4084]
Iter#10984036 New set #40000 of size 43 (274.6 its/hit = 0.093s/hit): seed=16948565721317983086 [0, 349, 399, 583, 764, 861, 897, 977, 1081, 1114, 1180, 1261, 1291, 1335, 1378, 1414, 1506, 1609, 1659, 1750, 1806, 1842, 1844, 1952, 2165, 2234, 2271, 2312, 2384, 2614, 2684, 2918, 3122, 3174, 3239, 3264, 3457, 3517, 3620, 3889, 3972, 4024, 4095]
Iter#13820669 New set #50000 of size 43 (276.4 its/hit = 0.094s/hit): seed=5390467808552969014 [0, 12, 196, 334, 394, 453, 645, 944, 1015, 1047, 1375, 1397, 1431, 1463, 1627, 1695, 1723, 1731, 1813, 1828, 1844, 1978, 2001, 2071, 2398, 2411, 2467, 2505, 2602, 2772, 2852, 2952, 3029, 3117, 3128, 3192, 3243, 3268, 3312, 3498, 3641, 3929, 4087]
Iter#16632791 New set #60000 of size 43 (277.2 its/hit = 0.094s/hit): seed=2063660605240249054 [0, 69, 170, 231, 292, 637, 644, 691, 713, 875, 879, 953, 979, 988, 1166, 1287, 1295, 1349, 1354, 1358, 1757, 1833, 1892, 2063, 2163, 2436, 2443, 2507, 2921, 2925, 2956, 3017, 3044, 3101, 3400, 3404, 3715, 3782, 3836, 3858, 3869, 3896, 3978]
Iter#19437956 New set #70000 of size 43 (277.7 its/hit = 0.094s/hit): seed=1920563137917669224 [0, 28, 199, 292, 488, 513, 638, 817, 887, 888, 1178, 1236, 1450, 1461, 1464, 1526, 1984, 2029, 2046, 2120, 2281, 2364, 2368, 2502, 2586, 2635, 2755, 2860, 3059, 3160, 3252, 3278, 3326, 3432, 3483, 3494, 3628, 3682, 3793, 3854, 3904, 4004, 4010]
